thresshold,networkname,networkinstance,refinementFactor,coverageFactor,storminstantiation,stormECDistance,stormiteration,stormLastPLAtime,stormtotaltuningime,p1bayesserverinstantiation,p1bayesserverECDistance,p1bayesservertuningtime,stormbayesserverdistancediff,stormbayesservertimediff,samiamEC,stormsamiamdiff,regionExpansionFac,maxIter,epsilon
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,6,0.013000,0.079000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.005549,0.732838,9999.167162,2.000000,6,0.031250
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,8,0.015000,0.117000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,0.032451,0.732838,9999.167162,2.000000,8,0.007812
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,2,0.013000,0.027000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.057549,0.732838,9999.167162,2.500000,2,0.400000
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,4,0.013000,0.053000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.031549,0.732838,9999.167162,2.500000,4,0.064000
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,6,0.013000,0.079000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.005549,0.732838,9999.167162,2.500000,6,0.010240
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,8,0.013000,0.105000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,0.020451,0.732838,9999.167162,2.500000,8,0.001638
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,2,0.013000,0.027000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.057549,0.732838,9999.167162,5.000000,2,0.200000
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,4,0.015000,0.056000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.028549,0.732838,9999.167162,5.000000,4,0.008000
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,6,0.013000,0.079000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.005549,0.732838,9999.167162,5.000000,6,0.000320
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,8,0.013000,0.105000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,0.020451,0.732838,9999.167162,5.000000,8,0.000013
